StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q37,Q38,Q39,Q40,Q41,H_Check_fact_1,H_Check_mail_1,H_Check_read_1,H_Check_know_1,H_C_1_1,H_CF_1,H_K_1_1,H_B_1_1,H_Check_fact_2,H_Check_mail_2,H_Check_read_2,H_Check_know_2,H_C_2_1,H_CF_2,H_K_2_1,H_B_2_1,G_Check_fact_1,G_Check_mail_1,G_Check_read_1,G_Check_know_1,G_C_1_1,G_CF_1,G_K_1_1,G_B_1_1,G_Check_fact_2,G_Check_mail_2,G_Check_read_2,G_Check_know_2,G_C_2_1,G_CF_2,G_K_2_1,G_B_2_1,B_Check_fact_1,B_Check_mail_1,B_Check_read_1,B_Check_know_1,B_C_1_1,B_CF_1,B_K_1_1,B_B_1_1,B_Check_fact_2,B_Check_mail_2,B_Check_read_2,B_Check_know_2,B_C_2_1,B_CF_2,B_K_2_1,B_B_2_1,Age,Gender,Q390,condition,order
2020-09-15 18:22:32,2020-09-15 18:30:57,0,196.16.109.129,100,504,1,2020-09-15 18:30:57,R_2eb8BNxjWpsVY9R,,,,,34.0543975830078125,-118.2440032958984375,anonymous,EN,,Benjamin.,,,,2,1,1,2,4,the doctor give some painkiller to patient,7,3,1,2,2,1,5,".the patient do some yoga and excercise. ",4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,Nice survey.,1,2
2020-09-15 18:26:23,2020-09-15 18:31:13,0,172.58.207.123,100,289,1,2020-09-15 18:31:13,R_1DD1Xkyrjl3aAjl,,,,,39.9933929443359375,-75.1425018310546875,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,I would have instead gone to the bakery myself to let everyone know that day before anyone started using it to bake the product.,6,1,1,1,2,2,7,I would have went to the bakery to let all of the bakers know in person that the new product contains traces of hazelnuts.,7,7,28,2,,3,1
2020-09-15 18:14:21,2020-09-15 18:31:27,0,157.49.84.180,100,1025,1,2020-09-15 18:31:27,R_1f3l8Brw8rMTAXT,,,,,12.971893310546875,77.59368896484375,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,"If Sandra knows that Harvest contain walnuts, the customer would not have suffered an allergic reaction.",1,2,1,1,2,2,6,"If Anne reads that Homestead contain hazelnuts then the customer would not have suffered an allergic reaction. ",2,7,34,1,,3,1
2020-09-15 18:20:13,2020-09-15 18:31:29,0,106.198.103.211,100,676,1,2020-09-15 18:31:30,R_vIV4PIP9ygdML9T,,,,,11.6537933349609375,78.1553955078125,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,"The bakery manager should alert  Sandra about walnut traces in the flour it helps Sandra to find out the solution then only the customer would not have suffered an allergic reaction,",4,4,1,1,2,2,6,Anne read the email then the customer would not have suffered an allergic reaction.,6,7,24,1,no issues,3,1
2020-09-15 18:28:33,2020-09-15 18:36:36,0,38.111.180.18,100,483,1,2020-09-15 18:36:37,R_BrlGCH30868jeJH,,,,,40.0457000732421875,-83.0720977783203125,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,Sandra had taken time to learn the product information about the ingredients she was putting in her products,7,7,1,1,2,2,7,Anne had bothered to read the email about her new ingredients,7,7,36,1,,3,1
2020-09-15 18:24:21,2020-09-15 18:37:48,0,73.176.189.222,100,806,1,2020-09-15 18:37:49,R_1lcMWhlxad5Shkn,,,,,41.661895751953125,-87.793701171875,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,1,1,2,2,5,If alex know the splendor the burbon roses would not have died.,6,6,1,1,2,2,5,if don't put the nutrix the china roses would not have died,5,6,,,,,,,,,,,,,,,,,30,1,Nothing,2,2
2020-09-15 18:24:04,2020-09-15 18:38:27,0,157.50.129.113,100,863,1,2020-09-15 18:38:27,R_3iOm4kAa1vGOMI8,,,,,13.087799072265625,80.27850341796875,anonymous,EN,Emma,,,,,1,1,1,2,7,"If i use drug on him, the patient would not have suffered leg cramps.",4,5,1,1,2,1,4,"If the doctor knows about the ""Corus"",the patient would not have suffered leg cramps.",5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,nothing,1,1
2020-09-15 18:14:43,2020-09-15 18:38:32,0,99.35.160.62,100,1428,1,2020-09-15 18:38:32,R_x5yNWZnEdvOK7Kx,,,,,42.397796630859375,-88.16790008544921875,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,the email has been sent properly,6,1,1,1,2,2,7,"Bob had read the email ",6,6,,,,,,,,,,,,,,,,,24,2,,2,1
2020-09-15 18:33:35,2020-09-15 18:39:01,0,24.91.180.31,100,326,1,2020-09-15 18:39:02,R_2y7VVml6clvJXUW,,,,,42.117706298828125,-72.644500732421875,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,the manager had not relied on email or required confirmations from employees that they read the email,7,1,1,1,2,2,7,Anne had read the email or if the manager had required confirmation from employees that they read the email,7,7,41,2,,3,2
2020-09-15 18:34:28,2020-09-15 18:39:26,0,174.74.193.156,100,298,1,2020-09-15 18:39:27,R_3svjOPyG0ZwXRrA,,,,,33.6338043212890625,-112.20659637451171875,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,1,1,1,2,4,"Alex would of read the label of the fertilizer,",5,5,1,1,2,2,6,Bob had read the e-mail,6,6,,,,,,,,,,,,,,,,,58,2,,2,2
2020-09-15 18:35:52,2020-09-15 18:39:59,0,104.49.245.128,100,247,1,2020-09-15 18:40:00,R_3D88GBM6EGD1lX2,,,,,38.220001220703125,-85.6941986083984375,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,"Alex did not fertilize the roses ",7,4,1,1,2,2,7,Bob read the email,7,7,,,,,,,,,,,,,,,,,41,2,,2,1
2020-09-15 18:29:59,2020-09-15 18:40:11,0,68.118.97.173,100,611,1,2020-09-15 18:40:11,R_11WJLCLHKFiLZfS,,,,,34.782806396484375,-84.933197021484375,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,1,1,1,2,2,"he looked in his email spam folder

Maybe the boss should have posted a sign at the garden so he would know. ",4,3,1,1,2,2,6,he would have read his email,6,4,,,,,,,,,,,,,,,,,47,2,,2,2
2020-09-15 18:24:19,2020-09-15 18:40:27,0,96.11.217.115,100,968,1,2020-09-15 18:40:28,R_2chATfxw0I0XqdK,,,,,38.0052032470703125,-84.42299652099609375,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,She could have read the email or even the bag itself or ask the company she got it from,2,2,1,1,2,2,7,she could have read the email or the bag,6,7,44,2,,3,1
2020-09-15 18:32:58,2020-09-15 18:40:52,0,68.197.64.235,100,474,1,2020-09-15 18:40:52,R_pu7cvvBgPA4Fsbv,,,,,40.5175018310546875,-74.39910125732421875,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,1,1,1,2,4,it were the case that Alex knew that Splendor harms Bourbon roses,4,4,1,1,2,2,5,it had been the case that Bob knew that Nutrit harms China roses,5,5,,,,,,,,,,,,,,,,,27,4,"if the goal is to develop a comprehensive understanding of how people actually think about / use terms / concepts like 'cause', asking them to respond to some contrived scenario seems like it is just barely more 'empirical' than just doing metaphysics. I'd think it would be more insightful to actually look at how the term is used organically in the real world. Maybe these are sociolinguistic / historical issues.",2,1
2020-09-15 18:28:14,2020-09-15 18:41:13,0,173.25.25.86,100,779,1,2020-09-15 18:41:13,R_2rYJqrI7QezgZ2h,,,,,44.6114044189453125,-93.7613983154296875,anonymous,EN,,,,,James,1,1,1,2,7,"If Dr. Jones had done her own research on the drug Afibo before prescribing it, the patient would not have suffered leg cramps.",6,7,1,1,2,2,7,"If Dr. Smith had read the email, the patient would not have suffered leg cramps.",7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,,1,1
2020-09-15 18:15:29,2020-09-15 18:44:17,0,49.205.85.34,100,1727,1,2020-09-15 18:44:17,R_3xZ1b5r6blCOvoR,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,1,1,1,2,5,"Alex takes care of the Bourbon roses so ",6,4,1,1,2,1,4,"it is not grow in other countries ",6,4,,,,,,,,,,,,,,,,,32,2,,2,2
2020-09-15 18:40:59,2020-09-15 18:44:29,0,45.72.6.95,100,210,1,2020-09-15 18:44:29,R_1JIqRTUftuKLzgc,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,,,Ava,,,1,1,4,2,7,The leg was cramps,6,5,1,1,1,1,7,It was not have more place.,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,Nice survey,1,1
2020-09-15 18:45:24,2020-09-15 18:46:24,0,72.241.62.50,100,60,1,2020-09-15 18:46:25,R_3h0hWYjzinODdNx,,,,,41.6432037353515625,-83.67530059814453125,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,5,they would have alerted them,5,5,1,1,2,1,5,wouldn't have used them,5,6,29,1,,3,1
2020-09-15 18:39:44,2020-09-15 18:48:45,0,142.197.43.44,100,540,1,2020-09-15 18:48:45,R_1It1zicfWoXPtKM,,,,,28.91070556640625,-81.19570159912109375,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,1,1,1,2,1,"If the email was not marked as spam and automatically deleted, the Bourbon roses would not have died.",1,1,1,1,2,2,5,If Bob had read the email then the China roses would not have died.,4,3,,,,,,,,,,,,,,,,,37,2,,2,2
2020-09-15 18:40:36,2020-09-15 18:50:22,0,66.61.3.170,100,585,1,2020-09-15 18:50:22,R_bBEL2Zy3qjlwUQ9,,,,,40.8968048095703125,-80.86150360107421875,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,1,1,1,2,2,"If the manager checked to see that Alex received his email, the Bourbon roses would not have died.",4,1,1,1,2,2,5,"If Bob would have read his email and followed the instructions, the China roses would not have died.",6,6,,,,,,,,,,,,,,,,,67,2,,2,1
2020-09-15 18:44:23,2020-09-15 18:50:45,0,173.164.112.108,100,382,1,2020-09-15 18:50:46,R_3ndYO5Eb7J4fNu5,,,,,45.54730224609375,-122.44139862060546875,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,1,1,1,2,2,the manager spoke to all employees directly instead of emailing them,4,1,1,1,2,2,6,Bob would've read his email,7,6,,,,,,,,,,,,,,,,,42,1,Thank you,2,1
2020-09-15 18:37:21,2020-09-15 18:51:24,0,72.208.217.179,100,842,1,2020-09-15 18:51:24,R_3iy8xIDO55Rn4mQ,,,,,33.4792938232421875,-112.312103271484375,anonymous,EN,,Benjamin,,,,1,1,1,2,2,"Dr. Jones email service didn't have a bug,the email stating the side effect would have been seen and read and",2,2,1,1,2,2,5,Dr. Smith would have read the email about Corus,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2,Love the scope and how detailed this survey was. Thank you!,1,2
2020-09-15 18:48:35,2020-09-15 18:51:48,0,5.181.234.84,100,192,1,2020-09-15 18:51:48,R_9oGqxXDjAggidyh,,,,,40.7156982421875,-74,anonymous,EN,,,,Noah,,1,1,1,2,4,should have examine the drug properly,4,5,1,1,1,2,4,should have examined the drug very well before administering it,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2,,1,2
2020-09-15 18:48:13,2020-09-15 18:52:52,0,65.32.47.15,100,278,1,2020-09-15 18:52:52,R_3EcIb5BmCmFNExE,,,,,28.479705810546875,-82.5561981201171875,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,the manager had ordered the same fertilizer brand that was safer,7,1,1,1,2,2,7,Bob had just taken the time to read the email instead of ignoring it,1,5,,,,,,,,,,,,,,,,,32,2,,2,1
2020-09-15 18:53:00,2020-09-15 18:53:11,0,103.58.116.178,100,10,1,2020-09-15 18:53:11,R_pfMQQO9lHJt4iR3,,,,,11.6537933349609375,78.1553955078125,anonymous,EN,,,,noah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15 18:53:15,2020-09-15 18:53:28,0,103.58.116.178,100,12,1,2020-09-15 18:53:28,R_1DTJlKLK871KmNZ,,,,,11.6537933349609375,78.1553955078125,anonymous,EN,,,ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15 18:53:31,2020-09-15 18:56:33,0,103.58.116.178,100,181,1,2020-09-15 18:56:33,R_afX5F5e7yFkY0St,,,,,11.6537933349609375,78.1553955078125,anonymous,EN,,Benjamin,,,,1,1,1,1,5,afibo to that patient,5,5,1,1,1,1,5,corus mild leg cramps,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,na,1,2
2020-09-15 18:53:41,2020-09-15 18:58:46,0,73.9.77.152,100,304,1,2020-09-15 18:58:46,R_3IaSr1IvC9GpXr5,,,,,41.871002197265625,-87.62889862060546875,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,4,"If the manager had let Sandra know about the new flour in person, the customer would not have suffered an allergic reaction.",5,1,1,1,2,2,7,If Anne had read the email she would not have used the new flour and the customer would not have suffered an allergic reaction.,7,7,31,2,,3,1
2020-09-15 18:29:13,2020-09-15 18:59:30,0,49.205.80.50,100,1817,1,2020-09-15 18:59:30,R_1FOJt0a37116TOG,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,5,some high range toxic will be produced,5,4,1,1,2,2,5,she have an complete rest on them,6,5,28,1,,3,1
2020-09-15 18:50:57,2020-09-15 19:00:20,0,66.61.3.170,100,563,1,2020-09-15 19:00:20,R_RFacXSQ2fm0NyyR,,,,,40.8968048095703125,-80.86150360107421875,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,6,"If the bakery manager had checked if Sandra read her email, the customer would not have suffered an allergic reaction.",2,2,1,1,2,2,6,"If Anne had read her email, the customer would not have suffered an allergic reaction.",6,5,67,2,,3,2
2020-09-15 18:02:10,2020-09-15 19:06:28,0,223.181.230.109,100,3858,1,2020-09-15 19:06:29,R_3rG3qphe8dnGTiw,,,,,11.0054931640625,76.966094970703125,anonymous,EN,,,,,JAMES,1,1,4,1,5,If run 10 minutes daily the patient would not have suffered leg cramps,5,5,1,2,1,1,6,If walking 20 minutes daily the patient would not have suffered leg cramps,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,,1,2
2020-09-15 19:04:52,2020-09-15 19:07:28,0,167.88.60.237,100,155,1,2020-09-15 19:07:28,R_z6JzpD3SCwIcM7v,,,,,37.393096923828125,-121.962005615234375,anonymous,EN,,,,Noah,,2,1,4,1,5,Dr Jones is treating,5,6,1,2,1,2,6," Dr Smith is treating",6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,It is interesting.,1,2
2020-09-15 19:07:51,2020-09-15 19:10:37,0,167.88.60.237,100,166,1,2020-09-15 19:10:38,R_27Dmc3SviqnoExt,,,,,37.393096923828125,-121.962005615234375,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,6,"Sandra wants to bake ",6,5,1,1,1,2,6," Anne wants to bake an nut allergy",6,5,29,2,It is interesting.,3,1
2020-09-15 19:08:56,2020-09-15 19:12:45,0,73.173.103.253,100,228,1,2020-09-15 19:12:45,R_1ISp0HaAisBMLR2,,,,,39.21240234375,-76.87760162353515625,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,Sandra's email service provider hadn't falsely marked the email as spam,1,1,1,1,2,2,6,Anne had read the email in her inbox,7,7,26,1,,3,2
2020-09-15 19:07:32,2020-09-15 19:13:06,0,73.136.155.223,100,333,1,2020-09-15 19:13:07,R_qI8pUN3GpAEhQRj,,,,,29.673095703125,-95.585601806640625,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,If Alex had received the email he would not have used the new fertilzer and the roses would not have died.,1,1,1,1,2,2,7,If Bob had read the email from the garden manager he would have known not to use the new fertilizer and the China roses would not have died.,7,7,,,,,,,,,,,,,,,,,71,1,,2,1
2020-09-15 19:08:38,2020-09-15 19:13:42,0,50.78.227.154,100,303,1,2020-09-15 19:13:42,R_AiX6RLFZu34Rjot,,,,,44.93389892578125,-93.12349700927734375,anonymous,EN,,,,Noah,,1,1,1,2,2,"the new email system would have been better tested, and not have flagged the email as spam, Dr. Jones would have seen the email about the leg cramps and prescribed the alternate drug, and",3,2,1,1,2,2,3,"Dr Smith had read the email, she would have known that this patient, with their B-Negative blood type, should have been prescribed Sanguin instead of Corus, then,",7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,1,thanks,1,2
2020-09-15 19:09:03,2020-09-15 19:15:49,0,70.172.187.42,100,405,1,2020-09-15 19:15:49,R_1i57SPH2gF4BoxD,,,,,41.596405029296875,-71.256500244140625,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,1,1,1,2,7,"If Alex had looked up information on Splendor, he would have found out it harms the Bourbon rose and would not have used it, and the Bourbon roses would not have died.",6,6,1,1,2,2,7,"If Bob had read the email he would have known Nutrit harms the China roses and would not have used it, and the China roses would not have died.",7,7,,,,,,,,,,,,,,,,,37,2,,2,1
2020-09-15 19:10:40,2020-09-15 19:16:48,0,177.152.111.55,100,367,1,2020-09-15 19:16:48,R_Rfu8Jx8Hl4upcJ3,,,,,-22.92010498046875,-43.3307037353515625,anonymous,EN,Emma,,,,,1,1,1,2,7,had not updated the email service,7,4,1,1,2,2,7,had opened the email,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,,1,2
2020-09-15 19:15:54,2020-09-15 19:19:37,0,67.168.137.155,100,223,1,2020-09-15 19:19:38,R_3j3whErGexeG4rR,,,,,47.14349365234375,-122.1678009033203125,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,1,1,1,2,7,The E-mail service had worked correctly and Alex had been able to read the E-mail,2,1,1,1,2,2,7,Bob would have been more careful in checking his work E-mail,7,5,,,,,,,,,,,,,,,,,28,1,n/a,2,1
2020-09-15 19:11:45,2020-09-15 19:21:06,0,173.66.109.48,100,560,1,2020-09-15 19:21:07,R_2xzYhrPMAVmK3U1,,,,,39.082794189453125,-77.16739654541015625,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,"If Alex had checked his spam email or read the warnings on the bottle, or did some research before using the new fertilizer, the Bourbon roses would not have died.",5,5,1,1,2,2,7,"If Bob had checked his emails, used the old fertilizers, did his research or read the warnings, the China roses would not have died.",7,7,,,,,,,,,,,,,,,,,28,1,,2,1
2020-09-15 19:15:11,2020-09-15 19:21:53,0,73.52.197.219,100,401,1,2020-09-15 19:21:54,R_3D1oRxvPgvb3IfR,,,,,41.0265960693359375,-80.34980010986328125,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,4,if the email didn't get marked as spam the customer would not have suffered an allegeric reaction,5,3,1,1,2,2,4,If the email was read and understood about the ingredients in the product steps could have been taken so the customer would not have suffered an allergic reaction.,3,4,33,1,,3,2
2020-09-15 19:20:34,2020-09-15 19:24:23,0,68.253.114.251,100,228,1,2020-09-15 19:24:24,R_1HdzjkS5YtfYH9m,,,,,37.966796875,-87.49120330810546875,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,"The manager made sure the employees got the email, or told them in person",7,1,1,1,2,2,7,Anne had read the email,7,7,29,2,,3,1
2020-09-15 19:23:50,2020-09-15 19:25:45,0,73.253.75.176,100,114,1,2020-09-15 19:25:45,R_2EggIFE9MFUOKTr,,,,,42.456695556640625,-71.37470245361328125,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,the email from the manager hadn't been marked as spam,1,1,1,1,2,2,7,Annie had read her emails,7,7,24,2,,3,1
2020-09-15 19:21:23,2020-09-15 19:26:10,0,205.178.67.43,100,287,1,2020-09-15 19:26:11,R_2TH4Ti2LQKXIqNe,,,,,41.9031982421875,-87.63829803466796875,anonymous,EN,,,Ava,,,1,1,1,2,2,the email hadn't been marked as spam,4,2,1,1,2,2,6,Dr. Smith had read the email,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,,1,2
2020-09-15 19:17:43,2020-09-15 19:29:59,0,24.102.128.105,100,735,1,2020-09-15 19:29:59,R_3My9KSy4R1c9mz3,,,,,40.6006011962890625,-75.4676971435546875,anonymous,EN,,,,,James,1,1,1,2,2,the email had been working properly,3,1,1,1,2,2,4,"If Dr Smith read their email, then it would be known to cause leg cramps. then they could give another drug or find a way to lessen the discomfort.",7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,,1,2
2020-09-15 19:20:51,2020-09-15 19:30:14,0,24.233.108.39,100,562,1,2020-09-15 19:30:14,R_2UhhSJqxz54ysuP,,,,,43.2873992919921875,-71.33519744873046875,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,1,1,1,2,3,he had checked the spam folder,2,2,1,1,2,2,7,bothered to read his email,7,7,,,,,,,,,,,,,,,,,43,1,,2,1
2020-09-15 19:04:31,2020-09-15 19:33:19,0,50.25.69.85,100,1727,1,2020-09-15 19:33:19,R_2dg3ikJCI6ykQB8,,,,,37.718902587890625,-82.1930999755859375,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,6,she would have read her email,6,6,1,1,2,2,6,the baker would have read her email,6,6,60,2,,3,2
2020-09-15 19:26:58,2020-09-15 19:39:50,0,71.61.214.11,100,771,1,2020-09-15 19:39:50,R_1LUxYtOBcdd0oV2,,,,,40.305206298828125,-79.54180145263671875,anonymous,EN,,,Ava,,,1,1,1,2,2,Dr Jones would have read the email and gave him the other drug instead,1,1,1,1,2,2,7,she would have read the email and didn't prescribe the drug,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2,,1,1
2020-09-15 19:36:46,2020-09-15 19:40:30,0,47.203.88.210,100,224,1,2020-09-15 19:40:30,R_2qwb1swreyXSLYu,,,,,28.35260009765625,-82.630096435546875,anonymous,EN,,,,Noah,,1,1,1,2,7,dr jones read the email,1,1,1,1,2,2,7,dr smith read the email,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,,1,2
2020-09-15 19:34:34,2020-09-15 19:40:31,0,67.61.187.126,100,356,1,2020-09-15 19:40:31,R_2SkLCmwJ7USlqEi,,,,,43.5552978515625,-111.8921966552734375,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,6,"the person who sent the email had reached out to everyone to ensure they understood the risks, Sandra would have been alerted to the walnut content in the flour and ",1,1,1,1,2,2,7,"Anne had read the email, she would have known not to use Harvest flour and ",7,7,32,2,Thanks!!,3,1
2020-09-15 19:35:34,2020-09-15 19:41:37,0,70.171.9.199,100,363,1,2020-09-15 19:41:37,R_21sMXqTX9xoL3Ap,,,,,29.6824951171875,-82.36060333251953125,anonymous,EN,,,Ava,,,1,1,1,2,7,"If the patient would have been prescribed Heparine, the patient would not have suffered leg cramps.",7,7,1,1,2,2,7,"If the patient would have been prescribed Sanguin, the patient would not have suffered leg cramps.",7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,,1,2
2020-09-15 19:31:50,2020-09-15 19:43:13,0,37.120.147.166,100,682,1,2020-09-15 19:43:13,R_3khUobfmdojmiRj,,,,,36.1685028076171875,-115.11640167236328125,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,Alex have read the email,2,2,1,1,2,2,6,Bob have read the email,6,6,,,,,,,,,,,,,,,,,29,1,every thing was fine,2,2
2020-09-15 19:36:48,2020-09-15 19:48:00,0,75.97.235.116,100,672,1,2020-09-15 19:48:00,R_rcYo1bnX8DXQ9rj,,,,,40.8325042724609375,-75.7014007568359375,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,"If the manager had made sure that the information about the new fertilizer reached his employees, like with a meeting, the roses wouldn't have died.",1,1,1,1,2,2,1,Not switching from Vitax to Nutrit would have prevented the roses from dying. Bob reading the email from the garden manager probably would have prevented the roses from dying.,2,4,,,,,,,,,,,,,,,,,34,1,"None really, except that in the first story, on one of the options it mentions Bourbon roses even though the first story is about China roses, so I wondered if it was a trick question at first.",2,2
2020-09-15 19:48:43,2020-09-15 19:51:16,0,98.220.230.70,100,152,1,2020-09-15 19:51:16,R_doHiKMRaqQrXwcN,,,,,42.0487060546875,-87.8905029296875,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,Alex had gotten the email,1,1,1,1,2,2,7,Bob had read the email he got,7,7,,,,,,,,,,,,,,,,,25,1,,2,1
2020-09-15 19:46:53,2020-09-15 19:51:47,0,68.101.151.45,100,294,1,2020-09-15 19:51:48,R_2wuGoJzngcIyNNr,,,,,32.9727935791015625,-117.03790283203125,anonymous,EN,,,,,James,1,1,1,2,7,If Dr Jones checked her spam she would have known the new drug side effects and could have given the patient another option.,7,7,1,1,2,2,7,"If Dr. Smith would have read the e-mail about the new drugs, she would have known there could have been mild leg cramps from patients with B-negative blood. Had she known this, she could have offered that patient the medicine they used to administer. ",7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2,,1,2
2020-09-15 19:49:10,2020-09-15 19:52:04,0,128.92.70.35,100,173,1,2020-09-15 19:52:04,R_26aS5xdzRizKj3m,,,,,34.8950042724609375,-81.92040252685546875,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,the email was not marked as spam,3,2,1,1,2,2,4,Anne read the email,6,5,32,1,,3,2
2020-09-15 19:53:07,2020-09-15 19:55:46,0,209.170.246.130,100,158,1,2020-09-15 19:55:46,R_1osYclqOT4NctTX,,,,,39.5691070556640625,-75.16300201416015625,anonymous,EN,,,,,James,1,1,1,2,2,the email had not been marked as spam,6,3,1,1,2,2,6,Dr.Smith had read the email,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,,1,1
2020-09-15 19:49:30,2020-09-15 19:56:49,0,63.152.13.244,100,438,1,2020-09-15 19:56:49,R_3KO5hq8Jln3o0kb,,,,,41.64349365234375,-91.5684967041015625,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,"Alex had done a bit more research before using the new product, ",2,2,1,1,2,2,7,Bob had done a bit more research before using the product,2,7,,,,,,,,,,,,,,,,,44,2,N/A,2,1
2020-09-15 19:51:24,2020-09-15 19:58:32,0,49.205.87.142,100,427,1,2020-09-15 19:58:32,R_3XgKmWUkAnRShmp,,,,,13.087799072265625,80.27850341796875,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,1,1,2,2,5,its about the statements,5,6,1,1,1,1,6,about the statement i agree this one,5,6,,,,,,,,,,,,,,,,,31,1,nothing issuees and its interesting,2,2
