StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q37,Q38,Q39,Q40,Q41,H_Check_fact_1,H_Check_test_1,H_Check_read_1,H_Check_know_1,H_C_1_1,H_CF_1,H_K_1_1,H_B_1_1,H_Check_fact_2,H_Check_test_2,H_Check_read_2,H_Check_know_2,H_C_2_1,H_CF_2,H_K_2_1,H_B_2_1,G_Check_fact_1,G_Check_test_1,G_Check_read_1,G_Check_know_1,G_C_1_1,G_CF_1,G_K_1_1,G_B_1_1,G_Check_fact_2,G_Check_test_2,G_Check_read_2,G_Check_know_2,G_C_2_1,G_CF_2,G_K_2_1,G_B_2_1,B_Check_fact_1,B_Check_test_1,B_Check_read_1,B_Check_know_1,B_C_1_1,B_CF_1,B_K_1_1,B_B_1_1,B_Check_fact_2,B_Check_test_2,B_Check_read_2,B_Check_know_2,B_C_2_1,B_CF_2,B_K_2_1,B_B_2_1,Age,Gender,Q390,condition,order
2020-10-15 18:48:17,2020-10-15 18:58:03,0,67.168.137.155,100,586,1,2020-10-15 18:58:04,R_AbtEWi95pFH0LCN,,,,,47.14349365234375,-122.1678009033203125,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,6,"Sandra had looked into every single e-mail or made a sign that says there could be trace's of nuts in this ",6,6,1,2,1,2,6,Anne had been more thorough in checking her E-mail,7,6,28,1,,3,2
2020-10-15 18:50:20,2020-10-15 18:59:08,0,49.37.190.229,100,527,1,2020-10-15 18:59:08,R_3FVEkREC9YjSKAZ,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,Ava,,,1,1,4,2,5,the doctor have give some new blood tests and checkup regularly then,5,5,1,2,2,2,5,the doctor have give some new blood tests and checkup regularly then,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,nice study,1,1
2020-10-15 18:38:29,2020-10-15 18:59:41,0,51.81.232.163,100,1272,1,2020-10-15 18:59:42,R_3iHZ0SZQijuXlSY,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,5,Sandra check thoroughly,4,3,1,2,1,2,6,Anna did her work very well,5,6,27,1,,3,2
2020-10-15 18:59:39,2020-10-15 18:59:48,8,49.37.187.33,100,8,1,2020-10-15 18:59:48,R_3CV03ysMmapkpNE,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,AVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 18:59:51,2020-10-15 19:00:02,8,49.37.187.33,100,10,1,2020-10-15 19:00:02,R_32Wp6XNU1J7lS3s,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,NOAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 18:31:21,2020-10-15 19:01:45,0,23.132.80.64,100,1824,1,2020-10-15 19:01:45,R_1qWXHRIFkZYlzCZ,,,,,43.935302734375,-86.17510223388671875,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,1,1,1,2,7,If Alex would have looked at all ten emails he would have known that using that would possibly make the roses die,7,7,1,2,1,2,7,"If Bob would have read all emails, he would have know that this chemical kills the China Rose",7,7,,,,,,,,,,,,,,,,,53,2,thank you,2,1
2020-10-15 19:02:42,2020-10-15 19:03:36,0,68.191.33.60,100,54,1,2020-10-15 19:03:37,R_3R1JcB4PZUqNitW,,,,,41.5511016845703125,-73.215301513671875,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,2,2,1,2,6,I don't know.,1,2,2,2,1,2,1,I don't know.,3,7,,,,,,,,,,,,,,,,,33,1,,2,2
2020-10-15 18:54:12,2020-10-15 19:04:33,0,46.12.249.201,100,621,1,2020-10-15 19:04:33,R_1rcU3hLYTeD4iEV,,,,,40.6381072998046875,22.94549560546875,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,1,1,1,2,7,If Alex have read all the e-mails from the first one until the last one the Bourbon roses would not have died.,5,6,1,2,1,2,7,If Bob have spent more time while reading the e-mails and haven't stopped after reading only the first e-mail the China roses would not have died.,7,7,,,,,,,,,,,,,,,,,43,1,I didn't have any issues.,2,2
2020-10-15 19:00:58,2020-10-15 19:06:45,0,98.158.237.250,100,347,1,2020-10-15 19:06:46,R_WDxmYWJJGWSViQV,,,,,43.483306884765625,-83.3834991455078125,anonymous,EN,,,,Noah,,1,2,1,2,7,Dr. Jones used Heparine,7,7,1,2,1,2,6,Dr. Smith used Sanquin,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2,,1,2
2020-10-15 18:59:41,2020-10-15 19:07:27,0,98.212.214.93,100,465,1,2020-10-15 19:07:27,R_1inAsxUzzOxG5if,,,,,42.0128021240234375,-88.09670257568359375,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,1,1,2,2,4,"If Alex had looked into all the 10 emails, the Bourbon roses would not have died.",6,4,1,2,1,2,7,"If Bob had read all the 10 e-mails, the China roses would not have died.",7,7,,,,,,,,,,,,,,,,,32,1,"No issues. ",2,1
2020-10-15 18:00:46,2020-10-15 19:08:03,0,103.141.50.14,100,4037,1,2020-10-15 19:08:03,R_2sbfv7p0Z9IVMLC,,,,,10.95770263671875,78.08099365234375,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,5,harvest flour,5,6,1,2,2,1,5,homestead flour for the cake,5,5,25,1,na,3,2
2020-10-15 19:03:34,2020-10-15 19:08:16,0,68.97.180.138,100,282,1,2020-10-15 19:08:17,R_1ISjHUkH4c0p1uH,,,,,35.4618988037109375,-97.3932037353515625,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,5,Sandra would of read all her emails or the testing lab had been more prudent and responsible in sending the results in a proper way then Sandra would of been aware,2,4,1,2,1,2,5,Anne had checked her emails or if the testing lab had been more prudent in sending the results in a proper manner,2,4,31,1,,3,1
2020-10-15 19:04:41,2020-10-15 19:10:25,0,108.41.104.169,100,344,1,2020-10-15 19:10:26,R_1rx2V5hxttlCznQ,,,,,40.62860107421875,-73.93900299072265625,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,1,1,1,2,5,"If Alex had read all the emails about Splendor, he would have chosen not to use it on the Bourbon roses and they would still be alive.",7,5,1,2,1,2,5,If Bob had read all the emails about Nutrit he would have known not to use it on the China roses and they would not have died.,7,5,,,,,,,,,,,,,,,,,59,2,,2,2
2020-10-15 18:11:15,2020-10-15 19:10:47,0,49.37.190.229,100,3572,1,2020-10-15 19:10:48,R_3EWOiLhEZKaiPJe,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,,James,1,1,1,2,2,"Dr Jones did not have administered “Afibo""",1,7,1,2,1,2,1,Dr Smith administers  “Corus”,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,nothing,1,1
2020-10-15 19:10:45,2020-10-15 19:11:16,0,209.161.92.139,100,30,1,2020-10-15 19:11:16,R_3nP1XhXfpn3ejOe,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,emma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 18:19:00,2020-10-15 19:11:23,0,49.37.187.33,100,3142,1,2020-10-15 19:11:23,R_1TVXRZe00zqsJm9,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,Noah,,1,1,1,2,5,THE PATIENT WOULD HAVE TOLD ABOUT THE LEG CRAMPS TO DR JONES HE MAY ALSO GIVE SOME MEDICINES TO CURE LEG CRAMPS SO,2,5,1,2,1,2,4,THE PATIENT WOULD HAVE TOLD ALREADY TO DR SMITH ABOUT LEG CRAMPS HE WOULD HAVE ALSO GIVE SOME MEDICINES FOR CURING LEG CRAMPS  SO,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,NOTHING ELSE,1,2
2020-10-15 19:11:19,2020-10-15 19:11:39,0,209.161.92.139,100,19,1,2020-10-15 19:11:39,R_Dqp9QNJL2xuq3Tz,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,,beautiful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:00:15,2020-10-15 19:12:33,0,49.37.187.33,100,738,1,2020-10-15 19:12:33,R_2DOEN0FT3nHw3TA,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,Ava,,,1,1,4,1,5,"DR JONES ADMINISTERS AIFBO ",5,6,1,1,2,2,5,"DR SMITH ADMINISTERS CORUS ",5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,"NO ISSUES AND NICE ",1,1
2020-10-15 19:13:10,2020-10-15 19:13:42,0,171.49.217.27,100,31,1,2020-10-15 19:13:42,R_3qvYFNUf5z4PVPa,,,,,13.087799072265625,80.27850341796875,anonymous,EN,," CPB/2014/006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:10:12,2020-10-15 19:14:13,0,69.129.254.236,100,240,1,2020-10-15 19:14:13,R_YbnhxXEw7go3Izv,,,,,43.102996826171875,-89.50730133056640625,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,IF the test was better,4,4,1,1,1,2,5,he read the other emails,5,5,,,,,,,,,,,,,,,,,26,1,,2,2
2020-10-15 19:01:48,2020-10-15 19:14:42,0,75.107.44.151,100,773,1,2020-10-15 19:14:42,R_1I9Ia66ldXUqS2d,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,,Ava,,,1,1,1,2,5,Dr. Smith was more thorough,6,6,1,2,1,2,6,Dr. Smith was not so lazy,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,,1,2
2020-10-15 19:11:42,2020-10-15 19:14:56,0,209.161.92.139,100,193,1,2020-10-15 19:14:56,R_wXLiPllBsUKwP5f,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,,,,james,1,2,1,1,5,the patient  would not have suffered mild leg cramps,6,7,1,2,2,1,6,"the patient would not have suffered mild leg cramps. ",6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2,"thanks ",1,1
2020-10-15 19:12:38,2020-10-15 19:14:59,0,49.37.187.33,100,140,1,2020-10-15 19:14:59,R_3HnKthBIStn5ODM,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,Ava,,,1,1,4,2,6,"DR JONES DO NOT  ADMINISTERS  AFIBO ",5,5,1,1,2,2,5,"DR SMITH DO NOT GIVE  ADMINISTERS CORUS ",5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,"NO ISSUES NICE ",1,2
2020-10-15 19:11:56,2020-10-15 19:15:18,0,128.92.70.35,100,201,1,2020-10-15 19:15:18,R_5AYKCfMq9Rlbi2l,,,,,34.8950042724609375,-81.92040252685546875,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,Alex read the other emails,7,6,1,2,1,2,7,Bob read the other emails,7,6,,,,,,,,,,,,,,,,,32,1,,2,2
2020-10-15 19:10:55,2020-10-15 19:15:48,0,72.224.60.140,100,293,1,2020-10-15 19:15:49,R_3LcmVsYE41OzKqh,,,,,42.7008056640625,-73.86009979248046875,anonymous,EN,,,Ava,,,1,1,1,2,7,"If the doctor would have simply done her job and read every email instead of assuming, she would have prevented the leg cramps",7,7,1,2,1,2,7,"If the doctor had read any other email than the first one, the patient would not have suffered leg cramps.",7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,,1,1
2020-10-15 19:03:59,2020-10-15 19:16:05,0,67.184.201.18,100,725,1,2020-10-15 19:16:05,R_1Q9g2uwBpRiV3ol,,,,,42.3574066162109375,-88.2209014892578125,anonymous,EN,,,Ava,,,1,1,1,2,6,the emails were summarized to save time,6,6,1,2,1,2,7,the results were summarized in one email,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,1,,1,2
2020-10-15 19:11:31,2020-10-15 19:16:37,0,71.215.199.209,100,305,1,2020-10-15 19:16:37,R_2dYec0ldxdgVMTU,,,,,26.6786041259765625,-82.02629852294921875,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,1,1,1,2,7,Alex had read all the emails and realized that there is potential harm from Splendor and never used it,7,5,1,2,1,2,7,"bob had read the rest of the emails stating ""Nutrit"" is harmful ",7,6,,,,,,,,,,,,,,,,,30,1,No problems,2,2
2020-10-15 19:11:25,2020-10-15 19:18:44,0,49.37.190.229,100,439,1,2020-10-15 19:18:44,R_3QvhI1xeG4HS5m9,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,4,the mixture of cake is not contain harvest flour and contains traces of walnuts so,4,5,1,2,2,2,5,"the mixture of cake does not contain the homestead flour and contains the traces of hazelnuts,so",4,5,29,1,nice study,3,1
2020-10-15 19:13:11,2020-10-15 19:21:02,0,70.172.187.42,100,470,1,2020-10-15 19:21:02,R_305E28krtkChaYR,,,,,41.5193939208984375,-71.27700042724609375,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,If Sandra could have looked at all the emails she would have known that there was a chance Harvest had walnut traces. She would have used the White Mill flour and the customer would not have suffered an allergic reaction.,7,7,1,2,1,2,7,"If Anne had checked all the emails she would not have used Green Farms, and the customer would not have suffered the allergic reaction.",7,7,37,2,,3,1
2020-10-15 19:14:19,2020-10-15 19:21:47,0,99.23.146.214,100,447,1,2020-10-15 19:21:47,R_1QsgCc8ZoxYMAZ7,,,,,29.646697998046875,-82.328399658203125,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,6,she had read all 10 of the emails,6,6,1,2,1,2,6,Anne had read all 10 of the emails,6,6,50,1,,3,2
2020-10-15 19:18:41,2020-10-15 19:22:43,0,206.54.199.52,100,242,1,2020-10-15 19:22:43,R_enVOvFsYv10iiWd,,,,,29.5720062255859375,-95.54000091552734375,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,Sandra checked all her emails,7,7,1,2,1,2,7,Anna read more than one email,7,7,30,2,,3,1
2020-10-15 19:15:56,2020-10-15 19:23:19,0,178.156.96.36,100,442,1,2020-10-15 19:23:19,R_1mzriCpep4yV3lC,,,,,38.061492919921875,-1.048797607421875,anonymous,EN,,,,Noah,,1,1,1,2,3,if Dr. Smith had known about the side effects of the Afibo,3,3,1,1,2,1,5,Dr. Smith had known about the side effects of the Corus,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,,1,2
2020-10-15 18:53:16,2020-10-15 19:23:21,0,49.37.187.33,100,1804,1,2020-10-15 19:23:21,R_3Oq9A9kV8PoTVvi,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,Noah,,1,1,1,2,6,Dr Jones administers “Afibo” to that patient. The drug helps to prevent the patient’s onset of thrombosis,6,5,1,2,1,2,6,Dr Smith administers onset of thrombosis,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,NO ISSUES ITS IS GOOD NICE SURVEY,1,2
2020-10-15 19:13:49,2020-10-15 19:23:50,0,171.49.217.27,100,601,1,2020-10-15 19:23:50,R_tJVjl8K2K0znL33,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,,Lara Kirfe,,,,,,,,,,,,,,,,,1,1,2,1,4,yes i am very very bad died,4,3,1,1,1,1,4,ye i am china have died,3,4,,,,,,,,,,,,,,,,,30,1,,2,1
2020-10-15 19:20:44,2020-10-15 19:24:42,0,24.10.102.176,100,237,1,2020-10-15 19:24:42,R_6zpUU9y5LpMSdjP,,,,,38.468902587890625,-121.34400177001953125,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,6,Sandra had looked at the other emails and seen that the flour contains nuts,7,6,1,2,1,2,7,Anne had read the other emails,7,7,30,2,,3,1
2020-10-15 18:51:59,2020-10-15 19:26:08,0,103.99.150.231,100,2048,1,2020-10-15 19:26:08,R_3fjISCiA3NY0j3j,,,,,11.0054931640625,76.966094970703125,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,6,Sandra would have checked all the emails of the test result,2,6,1,2,1,2,5,Anne would have checked the other emails of the test result,2,6,29,1,good,3,2
2020-10-15 19:14:42,2020-10-15 19:27:13,0,170.10.187.43,100,750,1,2020-10-15 19:27:13,R_3fT5xA26nhyadxx,,,,,36.183502197265625,-94.17620086669921875,anonymous,EN,Emma,,,,,1,1,4,2,4,"If Dr. Jones had checked the rest of the emails, the patient would not have suffered leg cramps.",5,4,1,2,1,2,2," If Dr. Smith had checked the rest of his emails, the patient would not have suffered leg cramps.",4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,,1,2
2020-10-15 19:27:26,2020-10-15 19:27:36,0,122.183.175.63,100,10,1,2020-10-15 19:27:37,R_1IsfPa8nKqUh64Z,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,Lara Kirfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:27:51,2020-10-15 19:27:56,0,122.183.175.63,100,4,1,2020-10-15 19:27:56,R_w64HKI7MLVRu1a1,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,Prof Dr David Lagnado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:28:14,2020-10-15 19:28:30,0,122.183.175.63,100,15,1,2020-10-15 19:28:30,R_12z40AER0JWfuYT,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,Kirfel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:28:15,2020-10-15 19:28:46,0,122.183.175.63,100,30,1,2020-10-15 19:28:46,R_28GSdIKD2OfTxwZ,,,,,13.087799072265625,80.27850341796875,anonymous,EN,liam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:23:05,2020-10-15 19:30:06,0,162.210.198.130,100,420,1,2020-10-15 19:30:06,R_2YPRIcPTJP6K8Zy,,,,,38.9091033935546875,-77.02030181884765625,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,1,1,1,2,4,"if Alex have read all the email, the Bourbon roses would not have to died ",4,3,1,2,1,2,5,"if bob have read the other 9 email,thr China roses would not have died ",5,5,,,,,,,,,,,,,,,,,27,1,,2,2
2020-10-15 19:29:17,2020-10-15 19:30:07,0,122.183.175.63,100,50,1,2020-10-15 19:30:07,R_12DQjyQtTFd8JW9,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,"Lara ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:30:18,2020-10-15 19:30:32,0,122.183.175.63,100,14,1,2020-10-15 19:30:32,R_3pm2S66rsXBwFw8,,,,,13.087799072265625,80.27850341796875,anonymous,EN,CPB/2014/006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:25:51,2020-10-15 19:30:48,0,68.101.151.45,100,296,1,2020-10-15 19:30:48,R_2BspM1XmO9SlYam,,,,,32.9727935791015625,-117.03790283203125,anonymous,EN,,,,Noah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,"If Sandra checked ALL emails, she would have known the last test resulted in positive traces of walnuts.",7,7,1,2,1,2,7,"If Anne was diligent and read all her emails, she would know it contained traces of hazelnuts in the next 9 tests. ",7,7,37,2,,3,2
2020-10-15 18:42:51,2020-10-15 19:31:50,0,64.145.93.143,100,2938,1,2020-10-15 19:31:50,R_2cd4Sd2IBF52Xy2,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Emma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,5,Sandra had read all the 10 emails,6,5,1,1,1,2,6,Anne had opened more than one email,6,6,31,1,,3,1
2020-10-15 19:25:25,2020-10-15 19:32:03,0,103.99.150.148,100,398,1,2020-10-15 19:32:04,R_2Y4WJIQiFeGLBOF,,,,,11.0054931640625,76.966094970703125,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,1,1,1,2,3,Alex opened all e-mails,3,2,1,2,1,2,3,"Bob read the remaining e-mails
",1,5,,,,,,,,,,,,,,,,,28,1,,2,2
2020-10-15 19:27:30,2020-10-15 19:36:17,0,66.31.48.108,100,527,1,2020-10-15 19:36:17,R_1k0xfsTQNNtcTy3,,,,,42.4279937744140625,-71.061798095703125,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,Sandra read the last email,2,2,1,2,2,2,6,Ann read the rest of the emails,6,6,29,2,,3,2
2020-10-15 18:08:27,2020-10-15 19:37:02,0,49.37.190.229,100,5314,1,2020-10-15 19:37:02,R_1isMd6NNaMD4M0D,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,1,1,1,2,3,If Alex did not have fertilized Bourbon roses with “Splendor”,6,6,1,2,1,2,3,If Bob did not have fertilized china rose with “Nutrit”,5,6,,,,,,,,,,,,,,,,,30,1,nothing,2,1
2020-10-15 19:38:43,2020-10-15 19:39:46,0,171.49.179.18,100,63,1,2020-10-15 19:39:47,R_YQ4nQEh4JQxQ9Wh,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,not match any talking about polish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:39:49,2020-10-15 19:39:53,0,171.49.179.18,100,4,1,2020-10-15 19:39:54,R_RkvPmIzhhYMZbAR,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:39:55,2020-10-15 19:40:03,0,171.49.179.18,100,7,1,2020-10-15 19:40:03,R_2Vavs3e1AvTAEAg,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,"It's a beautiful day, isn't it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:29:15,2020-10-15 19:40:59,0,49.37.187.33,100,704,1,2020-10-15 19:40:59,R_2QLDUaIfOcXPCC5,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,1,1,1,2,5,"Alex fertilizer ""Splendor""",6,6,1,2,2,2,6," Bob fertilizer “Nutrit”",6,6,,,,,,,,,,,,,,,,,23,1,no issues it is good nice survey,2,1
2020-10-15 19:40:05,2020-10-15 19:41:08,0,171.49.179.18,100,63,1,2020-10-15 19:41:08,R_1IK2WNB9BZbMT3v,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:37:38,2020-10-15 19:43:14,0,49.37.190.229,100,336,1,2020-10-15 19:43:15,R_1PZTX69iPDKZtPd,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,1,1,1,2,4,alex does not use the splendor fertilizer,2,5,1,2,1,2,4,bob does not use the nutrit fertilizer,2,5,,,,,,,,,,,,,,,,,30,1,nothing else,2,2
2020-10-15 19:44:30,2020-10-15 19:45:05,0,122.164.216.211,100,34,1,2020-10-15 19:45:05,R_22Xs4R3kMG5fqtg,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 18:50:50,2020-10-15 19:45:12,0,117.213.32.232,100,3262,1,2020-10-15 19:45:12,R_2q3Mg2H17SddAig,,,,,8.1790008544921875,77.43231201171875,anonymous,EN,,,,Noah,,1,1,1,2,6,"If Dr. Jones does not use new blood thinner ""Afibo"" then, the patient would not have suffered leg cramps.",6,6,1,2,1,2,6,"another blood group, the patient would not have suffered leg cramps.",6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,Very good experience,1,1
2020-10-15 19:45:09,2020-10-15 19:45:52,0,122.164.216.211,100,42,1,2020-10-15 19:45:52,R_2WTLwzdboEr9P1b,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,,,Amelia talkingtocase sensitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15 19:40:15,2020-10-15 19:46:21,0,117.241.212.246,100,366,1,2020-10-15 19:46:21,R_O1236erwuL6TmIF,,,,,8.1790008544921875,77.43231201171875,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,1,1,1,2,6,Fertilizes regularly the rose with  Fertilizer Flora,5,6,1,1,1,2,5,Regularly fertilizes the rose with fertilizer Vitax.,5,6,,,,,,,,,,,,,,,,,25,1,"No issues, very interesting",2,1
2020-10-15 19:13:26,2020-10-15 19:47:18,0,73.135.76.176,100,2032,1,2020-10-15 19:47:19,R_oYKdX7txThsoahb,,,,,38.9033966064453125,-76.98819732666015625,anonymous,EN,,Benjamin,,,,,,,,,,,,,,,,,,,,1,1,1,2,4,Alex had read all of the emails and perhaps tested the new fertilizer himself the roses might not have died. It would also have help to just in general have a better test.,5,4,1,2,1,2,5,If Bob had looked at the other emails he could have prevented the death.,7,6,,,,,,,,,,,,,,,,,28,2,,2,1
2020-10-15 19:39:01,2020-10-15 19:48:02,0,45.46.160.244,100,541,1,2020-10-15 19:48:02,R_3iyjnb8cIuJqqOw,,,,,42.9134979248046875,-78.88899993896484375,anonymous,EN,,,Ava,,,,,,,,,,,,,,,,,,,1,1,2,2,5,She would have assumed the worse,6,5,1,2,2,1,7,Paid attention to all the emails,7,7,,,,,,,,,,,,,,,,,28,1,,2,1
2020-10-15 19:43:03,2020-10-15 19:49:09,0,24.181.229.118,100,365,1,2020-10-15 19:49:09,R_pg7RbTmdq64qeat,,,,,42.2554931640625,-71.7718963623046875,anonymous,EN,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,7,"Sandra had read the other nine emails, then ",7,7,1,2,2,2,7,"Anne had read the other nine emails, then ",6,7,37,1,,3,2
2020-10-15 19:38:16,2020-10-15 19:49:28,0,49.37.190.229,100,672,1,2020-10-15 19:49:28,R_23VjOCQO13AC16y,,,,,13.087799072265625,80.27850341796875,anonymous,EN,,Benjamin,,,,1,1,1,2,4,If Dr. Jones did not have administered “Afibo”,5,6,1,2,1,2,4,"If Dr. Smith did not have administerd ""Corus""",5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,nothing,1,2
